ItemID,BillNo,Quantity,SellingDate,ItemName,SellingPriceDec
151,377,3,"20","Butter Naan",12
151,374,3,"20","Butter Naan",12
151,378,3,"20","Butter Naan",12
151,470,1,,"Butter Naan",12
151,379,3,"20","Butter Naan",12
151,468,2,,"Butter Naan",12
151,464,3,,"Butter Naan",12
151,1503,2,"00","Butter Naan",12
151,384,3,"20","Butter Naan",12
151,566,3,"21","Butter Naan",12
151,548,2,"21","Butter Naan",12
151,920,2,"22","Butter Naan",12
151,1501,2,"00","Butter Naan",12
151,1654,2,"00","Butter Naan",12
151,391,3,"20","Butter Naan",12
151,382,2,"20","Butter Naan",12
151,571,3,"21","Butter Naan",12
151,454,4,,"Butter Naan",12
151,397,3,"20","Butter Naan",12
151,449,1,,"Butter Naan",12
151,400,4,"20","Butter Naan",12
151,444,1,,"Butter Naan",12
151,576,2,"21","Butter Naan",12
151,401,4,"20","Butter Naan",12
151,433,3,,"Butter Naan",12
151,402,3,"20","Butter Naan",12
151,1516,1,,"Butter Naan",12
151,1270,4,"23","Butter Naan",12
151,414,3,"20","Butter Naan",12
151,432,3,,"Butter Naan",12
151,415,2,"20","Butter Naan",12
151,416,3,"20","Butter Naan",12
151,427,2,,"Butter Naan",12
151,1788,2,"00","Butter Naan",12
151,426,3,,"Butter Naan",12
151,1144,1,"23","Butter Naan",12
151,1524,3,,"Butter Naan",12
151,420,6,,"Butter Naan",12
151,419,8,"20","Butter Naan",12
151,420,2,"20","Butter Naan",12
151,357,1,"20","Butter Naan",12
151,575,5,"21","Butter Naan",12
151,1203,3,"23","Butter Naan",12
151,1497,1,"00","Butter Naan",12
151,662,2,"21","Butter Naan",12
151,417,8,,"Butter Naan",12
151,1472,2,"00","Butter Naan",12
151,307,8,"20","Butter Naan",12
151,577,2,"21","Butter Naan",12
151,1805,3,"00","Butter Naan",12
151,354,4,"20","Butter Naan",12
151,1783,2,"00","Butter Naan",12
151,415,10,,"Butter Naan",12
151,1195,4,"23","Butter Naan",12
151,434,3,"20","Butter Naan",12
151,1332,2,"23","Butter Naan",12
151,895,2,"22","Butter Naan",12
151,1469,3,"00","Butter Naan",12
151,1320,2,"23","Butter Naan",12
151,499,3,"21","Butter Naan",12
151,1468,2,"00","Butter Naan",12
151,579,2,"21","Butter Naan",12
151,564,5,"21","Butter Naan",12
151,758,1,"21","Butter Naan",12
151,438,5,"20","Butter Naan",12
151,1562,3,"23","Butter Naan",12
151,439,3,"20","Butter Naan",12
151,1288,1,"23","Butter Naan",12
151,727,2,"21","Butter Naan",12
151,571,3,"21","Butter Naan",12
151,580,2,"21","Butter Naan",12
151,1466,2,"00","Butter Naan",12
151,749,3,"21","Butter Naan",12
151,1377,2,"00","Butter Naan",12
151,1249,3,"23","Butter Naan",12
151,454,3,"20","Butter Naan",12
151,736,1,"21","Butter Naan",12
151,550,2,"21","Butter Naan",12
151,1947,4,"00","Butter Naan",12
151,1254,5,"23","Butter Naan",12
151,1260,4,"23","Butter Naan",12
151,519,4,"21","Butter Naan",12
151,731,2,"21","Butter Naan",12
151,681,3,"21","Butter Naan",12
151,799,4,"21","Butter Naan",12
151,1932,2,"00","Butter Naan",12
151,525,3,"21","Butter Naan",12
151,1452,2,"00","Butter Naan",12
151,882,1,"22","Butter Naan",12
151,733,4,"21","Butter Naan",12
151,1959,2,"00","Butter Naan",12
151,438,2,"20","Butter Naan",12
151,1904,3,"00","Butter Naan",12
151,672,4,"22","Butter Naan",12
151,486,2,"20","Butter Naan",12
151,728,3,,"Butter Naan",12
151,445,3,"20","Butter Naan",12
151,533,5,"21","Butter Naan",12
151,742,1,,"Butter Naan",12
151,268,8,"20","Butter Naan",12
151,1326,2,"23","Butter Naan",12
151,2264,2,"01","Butter Naan",12
151,1269,2,"23","Butter Naan",12
151,673,3,"21","Butter Naan",12
151,375,2,"20","Butter Naan",12
151,672,4,"21","Butter Naan",12
151,765,4,,"Butter Naan",12
151,841,2,"22","Butter Naan",12
151,670,3,"21","Butter Naan",12
151,762,3,"21","Butter Naan",12
151,442,3,"20","Butter Naan",12
151,549,4,"21","Butter Naan",12
151,410,2,"20","Butter Naan",12
151,559,2,"21","Butter Naan",12
151,560,1,"21","Butter Naan",12
151,659,1,"21","Butter Naan",12
151,1281,2,"23","Butter Naan",12
151,651,2,"21","Butter Naan",12
151,2045,1,"00","Butter Naan",12
151,649,4,"21","Butter Naan",12
151,1279,2,"23","Butter Naan",12
151,712,4,"21","Butter Naan",12
151,1707,2,"23","Butter Naan",12
151,645,3,"21","Butter Naan",12
151,409,2,"20","Butter Naan",12
151,2105,1,"00","Butter Naan",12
151,1303,2,"23","Butter Naan",12
151,709,2,"21","Butter Naan",12
151,880,2,"22","Butter Naan",12
151,367,2,"20","Butter Naan",12
151,708,1,"21","Butter Naan",12
151,580,4,"21","Butter Naan",12
151,2262,2,"01","Butter Naan",12
151,582,4,"21","Butter Naan",12
151,716,1,"21","Butter Naan",12
151,337,3,"20","Butter Naan",12
151,588,3,"21","Butter Naan",12
151,1423,6,"00","Butter Naan",12
151,2261,1,"01","Butter Naan",12
151,706,3,"21","Butter Naan",12
151,343,4,"20","Butter Naan",12
151,388,4,"20","Butter Naan",12
151,1861,1,"00","Butter Naan",12
151,366,2,"20","Butter Naan",12
151,315,6,"20","Butter Naan",12
151,1129,5,"23","Butter Naan",12
151,846,4,,"Butter Naan",12
151,405,3,,"Butter Naan",12
151,847,2,,"Butter Naan",12
151,1700,3,"23","Butter Naan",12
151,404,2,,"Butter Naan",12
151,399,2,,"Butter Naan",12
151,885,2,,"Butter Naan",12
151,1123,2,"23","Butter Naan",12
151,736,3,"21","Butter Naan",12
151,1339,3,"23","Butter Naan",12
151,1527,1,"23","Butter Naan",12
151,632,3,"21","Butter Naan",12
151,311,2,"20","Butter Naan",12
151,896,2,,"Butter Naan",12
151,312,4,"20","Butter Naan",12
151,263,2,"20","Butter Naan",12
151,300,6,"20","Butter Naan",12
151,1824,1,"01","Butter Naan",12
151,388,2,,"Butter Naan",12
151,845,3,"22","Butter Naan",12
151,1132,2,"23","Butter Naan",12
151,572,3,"21","Butter Naan",12
151,423,3,"20","Butter Naan",12
151,386,4,,"Butter Naan",12
151,715,2,"21","Butter Naan",12
151,310,2,"20","Butter Naan",12
151,1161,3,"23","Butter Naan",12
151,1809,1,"00","Butter Naan",12
151,587,2,"21","Butter Naan",12
151,1397,3,"23","Butter Naan",12
151,360,3,"20","Butter Naan",12
151,714,5,"21","Butter Naan",12
151,383,2,"20","Butter Naan",12
151,384,3,,"Butter Naan",12
151,382,4,,"Butter Naan",12
151,1889,4,"00","Butter Naan",12
151,449,5,"20","Butter Naan",12
151,677,1,"21","Butter Naan",12
151,676,4,"21","Butter Naan",12
151,454,3,"20","Butter Naan",12
151,1519,3,"23","Butter Naan",12
151,369,3,,"Butter Naan",12
151,1517,6,"23","Butter Naan",12
151,1516,1,"23","Butter Naan",12
151,440,5,"20","Butter Naan",12
151,667,4,"22","Butter Naan",12
151,1069,3,"22","Butter Naan",12
151,592,4,"21","Butter Naan",12
151,853,6,"22","Butter Naan",12
151,367,2,,"Butter Naan",12
151,366,1,,"Butter Naan",12
151,456,3,"20","Butter Naan",12
151,364,2,,"Butter Naan",12
151,672,1,"21","Butter Naan",12
151,456,2,"20","Butter Naan",12
151,258,4,"20","Butter Naan",12
151,459,5,"20","Butter Naan",12
151,1807,2,"00","Butter Naan",12
151,605,1,"21","Butter Naan",12
151,361,4,,"Butter Naan",12
151,858,2,"22","Butter Naan",12
151,1668,2,"00","Butter Naan",12
151,464,3,"20","Butter Naan",12
151,360,2,,"Butter Naan",12
151,1749,4,"00","Butter Naan",12
151,591,2,"21","Butter Naan",12
151,284,2,"20","Butter Naan",12
151,355,6,,"Butter Naan",12
151,644,2,"21","Butter Naan",12
151,1453,3,"23","Butter Naan",12
151,1450,1,"23","Butter Naan",12
151,1449,4,"23","Butter Naan",12
151,598,3,"21","Butter Naan",12
151,255,3,"20","Butter Naan",12
151,1691,3,"00","Butter Naan",12
151,1140,1,"22","Butter Naan",12
151,1442,3,"23","Butter Naan",12
151,353,3,,"Butter Naan",12
151,1573,4,,"Butter Naan",12
151,1433,1,"23","Butter Naan",12
151,867,3,"22","Butter Naan",12
151,563,3,"21","Butter Naan",12
151,253,3,"20","Butter Naan",12
151,631,5,"21","Butter Naan",12
151,350,3,,"Butter Naan",12
151,469,1,"20","Butter Naan",12
151,642,3,"21","Butter Naan",12
151,625,4,"21","Butter Naan",12
151,624,3,"21","Butter Naan",12
151,623,1,"21","Butter Naan",12
151,347,3,,"Butter Naan",12
151,618,20,"21","Butter Naan",12
151,617,2,"21","Butter Naan",12
151,365,6,"20","Butter Naan",12
151,338,3,,"Butter Naan",12
151,478,2,"20","Butter Naan",12
151,453,2,"20","Butter Naan",12
151,334,4,,"Butter Naan",12
151,479,3,"20","Butter Naan",12
151,764,3,"21","Butter Naan",12
151,481,2,"20","Butter Naan",12
151,601,6,"20","Butter Naan",12
151,1556,4,"23","Butter Naan",12
151,1429,2,"23","Butter Naan",12
151,606,2,"21","Butter Naan",12
151,842,4,"22","Butter Naan",12
151,597,4,"20","Butter Naan",12
151,1026,2,"22","Butter Naan",12
151,493,3,"20","Butter Naan",12
151,564,3,"21","Butter Naan",12
151,1271,1,"23","Butter Naan",12
151,714,8,"21","Butter Naan",12
151,1023,5,"22","Butter Naan",12
151,661,3,"21","Butter Naan",12
151,323,3,,"Butter Naan",12
151,497,3,"20","Butter Naan",12
151,1652,2,"00","Butter Naan",12
151,319,3,,"Butter Naan",12
151,1284,2,"23","Butter Naan",12
151,1758,4,"00","Butter Naan",12
151,1963,5,"00","Butter Naan",12
151,316,4,,"Butter Naan",12
151,249,4,"20","Butter Naan",12
151,392,1,"20","Butter Naan",12
151,1761,3,"00","Butter Naan",12
151,505,2,"20","Butter Naan",12
151,506,3,"20","Butter Naan",12
151,1677,4,"23","Butter Naan",12
151,1129,2,"22","Butter Naan",12
151,475,4,"20","Butter Naan",12
151,2242,1,"01","Butter Naan",12
151,908,4,"22","Butter Naan",12
151,511,3,"20","Butter Naan",12
151,1230,2,"23","Butter Naan",12
151,533,2,"21","Butter Naan",12
151,305,2,,"Butter Naan",12
151,1225,2,"23","Butter Naan",12
151,394,3,"20","Butter Naan",12
151,304,3,,"Butter Naan",12
151,566,3,"21","Butter Naan",12
151,609,4,"22","Butter Naan",12
151,303,6,,"Butter Naan",12
151,368,3,"20","Butter Naan",12
151,1265,6,"23","Butter Naan",12
151,298,2,,"Butter Naan",12
151,1412,2,"00","Butter Naan",12
151,472,4,"20","Butter Naan",12
151,1068,2,"22","Butter Naan",12
151,861,2,"22","Butter Naan",12
151,296,3,,"Butter Naan",12
151,526,1,"20","Butter Naan",12
151,1941,2,"00","Butter Naan",12
151,294,1,,"Butter Naan",12
151,1084,2,"22","Butter Naan",12
151,1198,2,"23","Butter Naan",12
151,528,2,"20","Butter Naan",12
151,456,4,"20","Butter Naan",12
151,1193,2,"23","Butter Naan",12
151,315,2,"20","Butter Naan",12
151,860,4,"22","Butter Naan",12
151,336,4,"20","Butter Naan",12
151,614,4,"21","Butter Naan",12
151,395,3,"20","Butter Naan",12
151,1703,3,"00","Butter Naan",12
151,915,2,"22","Butter Naan",12
151,1154,3,"23","Butter Naan",12
151,360,4,"20","Butter Naan",12
151,316,3,"20","Butter Naan",12
151,2235,2,"00","Butter Naan",12
151,547,3,"21","Butter Naan",12
151,359,3,"20","Butter Naan",12
151,856,2,"22","Butter Naan",12
151,548,2,"21","Butter Naan",12
151,1666,4,"00","Butter Naan",12
151,267,2,"20","Butter Naan",12
151,549,16,"21","Butter Naan",12
151,1657,3,"00","Butter Naan",12
151,1085,1,"23","Butter Naan",12
151,1648,3,"00","Butter Naan",12
151,1638,2,,"Butter Naan",12
151,682,3,"21","Butter Naan",12
151,555,10,"21","Butter Naan",12
151,1642,4,"00","Butter Naan",12
151,1641,3,,"Butter Naan",12
151,2234,2,"00","Butter Naan",12
151,555,2,"21","Butter Naan",12
151,1695,5,"00","Butter Naan",12
151,399,2,"20","Butter Naan",12
151,1623,3,"00","Butter Naan",12
151,2231,2,"00","Butter Naan",12
151,401,5,"20","Butter Naan",12
151,1619,1,"00","Butter Naan",12
151,1618,2,"00","Butter Naan",12
151,1325,1,"23","Butter Naan",12
151,402,4,"20","Butter Naan",12
151,1209,3,"23","Butter Naan",12
151,358,3,"20","Butter Naan",12
151,356,3,"20","Butter Naan",12
151,1613,2,"00","Butter Naan",12
151,850,1,"22","Butter Naan",12
151,985,1,"22","Butter Naan",12
151,1121,5,"22","Butter Naan",12
151,1120,3,"22","Butter Naan",12
151,404,1,"20","Butter Naan",12
151,407,6,"20","Butter Naan",12
151,244,5,"20","Butter Naan",12
151,1895,2,"00","Butter Naan",12
151,571,2,"21","Butter Naan",12
151,420,5,"20","Butter Naan",12
151,1118,2,"22","Butter Naan",12
151,1369,2,"00","Butter Naan",12
151,1273,2,"23","Butter Naan",12
151,917,2,"23","Butter Naan",12
151,1749,2,"01","Butter Naan",12
151,844,2,"22","Butter Naan",12
151,1590,2,"00","Butter Naan",12
151,1409,4,"23","Butter Naan",12
151,540,1,"21","Butter Naan",12
151,1814,2,"01","Butter Naan",12
151,426,1,"20","Butter Naan",12
151,475,1,"20","Butter Naan",12
151,457,3,"20","Butter Naan",12
151,1039,3,"23","Butter Naan",12
151,1795,1,"01","Butter Naan",12
151,475,5,"20","Butter Naan",12
151,1365,2,"23","Butter Naan",12
151,1884,4,"00","Butter Naan",12
151,580,2,"21","Butter Naan",12
151,1750,3,"00","Butter Naan",12
151,1267,3,"23","Butter Naan",12
151,442,5,"21","Butter Naan",12
151,452,2,"20","Butter Naan",12
151,602,1,"21","Butter Naan",12
151,381,1,"20","Butter Naan",12
151,451,2,"20","Butter Naan",12
151,1214,2,"23","Butter Naan",12
151,608,6,"21","Butter Naan",12
151,344,4,"20","Butter Naan",12
151,1746,2,"00","Butter Naan",12
151,1396,4,"23","Butter Naan",12
151,501,2,"20","Butter Naan",12
151,610,3,"21","Butter Naan",12
151,875,2,"22","Butter Naan",12
151,351,4,"20","Butter Naan",12
151,873,2,"22","Butter Naan",12
151,503,4,"20","Butter Naan",12
151,1645,2,"00","Butter Naan",12
151,531,4,"21","Butter Naan",12
151,869,3,"22","Butter Naan",12
151,349,2,"20","Butter Naan",12
151,581,1,"21","Butter Naan",12
151,1076,5,"22","Butter Naan",12
151,971,1,"22","Butter Naan",12
151,619,1,"21","Butter Naan",12
151,2098,1,"00","Butter Naan",12
151,665,3,"21","Butter Naan",12
151,662,2,"21","Butter Naan",12
151,383,3,"20","Butter Naan",12
151,661,2,"21","Butter Naan",12
151,660,2,"21","Butter Naan",12
151,451,2,"21","Butter Naan",12
151,527,4,"21","Butter Naan",12
151,651,4,"21","Butter Naan",12
151,1153,4,"23","Butter Naan",12
151,648,2,"21","Butter Naan",12
151,1151,4,"23","Butter Naan",12
151,542,2,"20","Butter Naan",12
151,633,3,"21","Butter Naan",12
151,634,3,"21","Butter Naan",12
151,2045,1,"00","Butter Naan",12
151,625,5,"21","Butter Naan",12
151,1666,3,"23","Butter Naan",12
151,1116,1,"22","Butter Naan",12
151,1116,1,"22","Butter Naan",12
151,1130,5,"23","Butter Naan",12
151,941,4,"23","Butter Naan",12
151,1773,2,"00","Butter Naan",12
151,1374,1,"23","Butter Naan",12
151,641,3,"21","Butter Naan",12
151,1371,2,"23","Butter Naan",12
151,1733,3,"00","Butter Naan",12
151,1454,3,"00","Butter Naan",12
151,942,3,"23","Butter Naan",12
151,1362,4,"23","Butter Naan",12
151,1455,3,"00","Butter Naan",12
151,444,1,"20","Butter Naan",12
151,1356,1,"23","Butter Naan",12
151,1348,3,"23","Butter Naan",12
151,1457,3,"00","Butter Naan",12
151,1344,4,"23","Butter Naan",12
151,505,2,"20","Butter Naan",12
151,949,4,"23","Butter Naan",12
151,318,2,"20","Butter Naan",12
151,1562,1,"23","Butter Naan",12
151,1776,4,"00","Butter Naan",12
151,826,2,"22","Butter Naan",12
151,960,4,"22","Butter Naan",12
151,1460,2,"00","Butter Naan",12
151,1173,4,"23","Butter Naan",12
151,950,2,"23","Butter Naan",12
151,1449,4,"00","Butter Naan",12
151,635,2,"21","Butter Naan",12
151,1090,4,"22","Butter Naan",12
151,951,2,"23","Butter Naan",12
151,957,3,"22","Butter Naan",12
151,321,2,"20","Butter Naan",12
151,600,3,"21","Butter Naan",12
151,1155,5,"23","Butter Naan",12
151,1552,4,"23","Butter Naan",12
151,2098,1,"00","Butter Naan",12
151,2226,3,"00","Butter Naan",12
151,548,3,"21","Butter Naan",12
151,754,4,"21","Butter Naan",12
151,680,1,"21","Butter Naan",12
151,755,4,"21","Butter Naan",12
151,515,2,"20","Butter Naan",12
151,550,1,"20","Butter Naan",12
151,619,1,"21","Butter Naan",12
151,467,6,"20","Butter Naan",12
151,1078,3,"22","Butter Naan",12
151,1991,4,"00","Butter Naan",12
151,401,1,"20","Butter Naan",12
151,1094,2,"22","Butter Naan",12
151,468,4,"20","Butter Naan",12
151,229,2,,"Butter Naan",12
151,2221,2,"00","Butter Naan",12
151,1125,4,"22","Butter Naan",12
151,1791,2,"00","Butter Naan",12
151,1120,4,"22","Butter Naan",12
151,487,2,"21","Butter Naan",12
151,1119,2,"22","Butter Naan",12
151,228,3,,"Butter Naan",12
151,2036,2,"00","Butter Naan",12
151,851,3,,"Butter Naan",12
151,888,1,"22","Butter Naan",12
151,267,4,"20","Butter Naan",12
151,222,4,,"Butter Naan",12
151,513,2,"20","Butter Naan",12
151,219,3,,"Butter Naan",12
151,854,2,,"Butter Naan",12
151,862,2,"21","Butter Naan",12
151,1470,2,"00","Butter Naan",12
151,861,4,"21","Butter Naan",12
151,216,2,,"Butter Naan",12
151,859,1,"21","Butter Naan",12
151,1563,2,"23","Butter Naan",12
151,855,5,,"Butter Naan",12
151,761,2,"21","Butter Naan",12
151,1473,3,"00","Butter Naan",12
151,852,1,"21","Butter Naan",12
151,708,2,"22","Butter Naan",12
151,849,3,"21","Butter Naan",12
151,547,2,"21","Butter Naan",12
151,494,1,"21","Butter Naan",12
151,317,4,"20","Butter Naan",12
151,939,2,"22","Butter Naan",12
151,498,1,"21","Butter Naan",12
151,845,4,"21","Butter Naan",12
151,545,1,"21","Butter Naan",12
151,914,1,,"Butter Naan",12
151,1251,4,"23","Butter Naan",12
151,204,6,,"Butter Naan",12
151,1788,5,"00","Butter Naan",12
151,922,4,,"Butter Naan",12
151,501,6,"21","Butter Naan",12
151,836,4,"21","Butter Naan",12
151,510,2,"20","Butter Naan",12
151,549,2,"20","Butter Naan",12
151,509,2,"20","Butter Naan",12
151,831,2,"21","Butter Naan",12
151,197,4,,"Butter Naan",12
151,581,2,"21","Butter Naan",12
151,371,2,"20","Butter Naan",12
151,826,3,"21","Butter Naan",12
151,438,3,"20","Butter Naan",12
151,288,2,,"Butter Naan",12
151,764,2,"21","Butter Naan",12
151,504,2,"20","Butter Naan",12
151,818,3,"21","Butter Naan",12
151,266,1,"20","Butter Naan",12
151,337,3,"20","Butter Naan",12
151,437,3,"20","Butter Naan",12
151,813,2,"21","Butter Naan",12
151,812,1,"21","Butter Naan",12
151,811,4,"21","Butter Naan",12
151,1782,2,"01","Butter Naan",12
151,765,2,"21","Butter Naan",12
151,436,3,"20","Butter Naan",12
151,280,4,,"Butter Naan",12
151,279,4,"20","Butter Naan",12
151,604,3,"21","Butter Naan",12
151,2220,3,"00","Butter Naan",12
151,404,5,"20","Butter Naan",12
151,2114,1,"00","Butter Naan",12
151,279,6,,"Butter Naan",12
151,887,1,"22","Butter Naan",12
151,1275,2,,"Butter Naan",12
151,345,2,"20","Butter Naan",12
151,2142,2,"00","Butter Naan",12
151,1731,2,"01","Butter Naan",12
151,548,3,"20","Butter Naan",12
151,1730,2,"01","Butter Naan",12
151,477,2,"20","Butter Naan",12
151,543,2,"21","Butter Naan",12
151,336,2,"20","Butter Naan",12
151,1238,5,"23","Butter Naan",12
151,1588,2,"00","Butter Naan",12
151,446,2,"20","Butter Naan",12
151,267,4,,"Butter Naan",12
151,1586,2,"00","Butter Naan",12
151,266,3,,"Butter Naan",12
151,273,2,"20","Butter Naan",12
151,480,6,"20","Butter Naan",12
151,274,2,"20","Butter Naan",12
151,260,3,,"Butter Naan",12
151,1584,2,"00","Butter Naan",12
151,344,1,"20","Butter Naan",12
151,888,1,"22","Butter Naan",12
151,1582,5,"00","Butter Naan",12
151,1441,4,"23","Butter Naan",12
151,258,1,,"Butter Naan",12
151,1429,2,"23","Butter Naan",12
151,254,2,,"Butter Naan",12
151,251,1,,"Butter Naan",12
151,582,2,"21","Butter Naan",12
151,275,6,"20","Butter Naan",12
151,237,2,,"Butter Naan",12
151,1418,6,"00","Butter Naan",12
151,277,5,"20","Butter Naan",12
151,278,4,"20","Butter Naan",12
151,797,1,"22","Butter Naan",12
151,502,2,"20","Butter Naan",12
151,236,3,,"Butter Naan",12
151,1416,3,"23","Butter Naan",12
151,1565,6,"00","Butter Naan",12
151,235,2,,"Butter Naan",12
151,339,5,"20","Butter Naan",12
151,234,5,,"Butter Naan",12
151,233,2,,"Butter Naan",12
151,1563,3,"00","Butter Naan",12
151,279,12,"20","Butter Naan",12
151,1385,3,,"Butter Naan",12
151,282,2,"20","Butter Naan",12
151,1261,2,"23","Butter Naan",12
151,283,3,"20","Butter Naan",12
151,583,3,"21","Butter Naan",12
151,346,8,"20","Butter Naan",12
151,1336,2,"23","Butter Naan",12
151,1286,1,,"Butter Naan",12
151,287,5,"20","Butter Naan",12
151,1329,1,"23","Butter Naan",12
151,734,3,"22","Butter Naan",12
151,291,5,"20","Butter Naan",12
151,1131,2,"22","Butter Naan",12
151,570,3,"21","Butter Naan",12
151,292,5,"20","Butter Naan",12
151,1289,2,,"Butter Naan",12
151,1354,3,,"Butter Naan",12
151,318,3,"20","Butter Naan",12
151,1551,3,"23","Butter Naan",12
151,293,2,"20","Butter Naan",12
151,484,4,"20","Butter Naan",12
151,1356,3,"23","Butter Naan",12
151,289,3,"20","Butter Naan",12
151,1309,1,"23","Butter Naan",12
151,1308,2,"23","Butter Naan",12
151,540,1,"21","Butter Naan",12
151,295,4,"20","Butter Naan",12
151,1339,1,,"Butter Naan",12
151,605,2,"21","Butter Naan",12
151,297,3,"20","Butter Naan",12
151,1642,1,"00","Butter Naan",12
151,677,3,"21","Butter Naan",12
151,335,3,"20","Butter Naan",12
151,1292,2,,"Butter Naan",12
151,1287,4,"23","Butter Naan",12
151,1283,2,"23","Butter Naan",12
151,547,3,"20","Butter Naan",12
151,1550,5,"23","Butter Naan",12
151,1420,2,"23","Butter Naan",12
151,791,3,"21","Butter Naan",12
151,301,3,"20","Butter Naan",12
151,546,1,"20","Butter Naan",12
151,656,4,"21","Butter Naan",12
151,285,1,"20","Butter Naan",12
151,406,2,"20","Butter Naan",12
151,676,2,"21","Butter Naan",12
151,304,3,"20","Butter Naan",12
151,1985,3,"00","Butter Naan",12
151,1787,2,"00","Butter Naan",12
151,1370,2,"23","Butter Naan",12
151,790,1,"21","Butter Naan",12
151,829,2,"22","Butter Naan",12
151,1395,2,"23","Butter Naan",12
151,1320,3,"23","Butter Naan",12
151,1245,2,"23","Butter Naan",12
151,687,3,"21","Butter Naan",12
151,334,3,"20","Butter Naan",12
151,1408,3,"23","Butter Naan",12
151,1413,4,"23","Butter Naan",12
151,307,2,"20","Butter Naan",12
151,1231,2,"23","Butter Naan",12
151,1230,3,"23","Butter Naan",12
151,1499,3,"00","Butter Naan",12
151,736,2,"21","Butter Naan",12
151,1223,3,"23","Butter Naan",12
151,1898,2,"00","Butter Naan",12
151,1222,3,"23","Butter Naan",12
151,407,3,"20","Butter Naan",12
151,785,2,"21","Butter Naan",12
151,310,3,"20","Butter Naan",12
151,1218,2,"23","Butter Naan",12
151,1423,1,"23","Butter Naan",12
151,784,2,"22","Butter Naan",12
151,1504,4,"00","Butter Naan",12
151,314,6,"20","Butter Naan",12
151,783,2,"22","Butter Naan",12
151,2070,2,"00","Butter Naan",12
151,316,2,"20","Butter Naan",12
151,1206,1,"23","Butter Naan",12
151,538,2,"21","Butter Naan",12
151,317,1,"20","Butter Naan",12
151,319,1,"20","Butter Naan",12
151,1320,1,,"Butter Naan",12
151,408,6,"20","Butter Naan",12
151,1195,3,"23","Butter Naan",12
151,781,2,"22","Butter Naan",12
151,1507,1,"00","Butter Naan",12
151,779,2,"22","Butter Naan",12
151,496,2,"20","Butter Naan",12
151,322,6,"20","Butter Naan",12
151,498,1,"20","Butter Naan",12
151,810,2,"21","Butter Naan",12
151,494,2,"20","Butter Naan",12
151,774,2,"22","Butter Naan",12
151,969,3,"22","Butter Naan",12
151,1323,5,,"Butter Naan",12
151,328,3,"20","Butter Naan",12
151,1511,8,"00","Butter Naan",12
151,330,2,"20","Butter Naan",12
151,1511,2,"00","Butter Naan",12
151,335,7,"20","Butter Naan",12
151,489,4,"20","Butter Naan",12
151,336,3,"20","Butter Naan",12
151,331,3,"20","Butter Naan",12
151,322,2,"20","Butter Naan",12
151,725,2,"22","Butter Naan",12
151,338,3,"20","Butter Naan",12
151,1545,3,"23","Butter Naan",12
151,544,4,"20","Butter Naan",12
151,723,3,"22","Butter Naan",12
151,780,4,"21","Butter Naan",12
151,342,6,"20","Butter Naan",12
151,371,3,"20","Butter Naan",12
151,2169,3,"00","Butter Naan",12
151,720,3,"22","Butter Naan",12
151,2170,2,"00","Butter Naan",12
151,606,2,"21","Butter Naan",12
151,1329,2,"23","Butter Naan",12
151,309,3,"20","Butter Naan",12
151,543,12,"20","Butter Naan",12
151,1806,2,"00","Butter Naan",12
151,311,2,"20","Butter Naan",12
151,907,3,"22","Butter Naan",12
151,312,3,"20","Butter Naan",12
151,675,3,"21","Butter Naan",12
151,1384,2,"23","Butter Naan",12
151,699,3,"22","Butter Naan",12
151,698,2,"22","Butter Naan",12
151,697,3,"22","Butter Naan",12
151,346,3,"20","Butter Naan",12
151,372,3,"20","Butter Naan",12
151,347,2,"20","Butter Naan",12
151,569,4,"21","Butter Naan",12
151,1258,1,"23","Butter Naan",12
151,690,2,"21","Butter Naan",12
151,1563,3,"23","Butter Naan",12
151,1987,3,"00","Butter Naan",12
151,330,1,"20","Butter Naan",12
151,432,2,"20","Butter Naan",12
151,352,2,"20","Butter Naan",12
151,1509,2,"23","Butter Naan",12
151,320,3,"20","Butter Naan",12
151,684,2,"21","Butter Naan",12
151,1555,4,"23","Butter Naan",12
151,630,3,"21","Butter Naan",12
151,632,3,"21","Butter Naan",12
151,419,2,"20","Butter Naan",12
151,322,4,"20","Butter Naan",12
151,418,2,"20","Butter Naan",12
151,417,1,"20","Butter Naan",12
151,680,2,"21","Butter Naan",12
151,326,3,"20","Butter Naan",12
151,1428,3,"23","Butter Naan",12
151,1534,2,"23","Butter Naan",12
151,330,3,"20","Butter Naan",12
151,412,4,"20","Butter Naan",12
151,705,4,"21","Butter Naan",12
151,297,2,"20","Butter Naan",12
151,631,3,"21","Butter Naan",12
151,702,3,"21","Butter Naan",12
151,698,1,"21","Butter Naan",12
151,1786,3,"00","Butter Naan",12
151,408,5,"20","Butter Naan",12
151,1084,2,"22","Butter Naan",12
151,407,3,"20","Butter Naan",12
151,695,5,"21","Butter Naan",12
151,1406,1,"23","Butter Naan",12
154,1018,1,"22","Ice Cream Shake",22
154,1012,1,"22","Ice Cream Shake",22
154,998,1,"22","Ice Cream Shake",22
154,992,1,"22","Ice Cream Shake",22
154,989,1,"22","Ice Cream Shake",22
154,982,2,"22","Ice Cream Shake",22
154,981,1,"22","Ice Cream Shake",22
154,413,1,"20","Ice Cream Shake",22
154,964,1,"22","Ice Cream Shake",22
154,961,1,"22","Ice Cream Shake",22
