BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
235,151,10,19-08-20 20:31,12,F1078,4,4
235,154,1,18-08-20 20:40,22,F5494,1,2
235,154,1,20-08-20 21:00,22,F1596,2,4
235,155,1,14-08-20 22:54,27,F0000,1,1
235,155,1,15-08-20 22:40,27,F0000,1,1
235,159,1,29-08-20 20:34,20,F3570,1,5
235,161,1,24-08-20 20:35,12,F3771,1,4
235,161,1,25-08-20 20:55,12,F4214,1,5
235,161,1,27-08-20 21:17,12,F1386,1,4
235,161,2,17-08-20 20:50,12,F3874,1,5
235,164,1,19-08-20 20:31,81,F1078,3,3
235,164,1,21-08-20 20:36,81,F4437,1,2
235,166,1,19-08-20 20:31,85,F1078,2,5
236,12,2,20-08-20 21:00,30,F4756,1,5
236,107,1,13-08-20 22:34,10,F3356,2,2
236,124,1,25-08-20 20:55,25,F2209,2,4
236,128,1,22-08-20 20:40,25,F4564,2,5
236,128,1,26-08-20 20:51,25,F2030,1,5
236,130,1,20-08-20 21:00,21,F4756,3,2
236,130,1,28-08-20 20:36,21,F0000,1,5
236,130,2,18-08-20 20:40,21,F0000,1,2
236,134,1,15-08-20 22:40,15,F0000,1,3
236,135,1,18-08-20 20:40,21,F0000,2,2
236,135,1,20-08-20 21:00,21,F4756,2,3
236,146,1,19-08-20 20:31,85,F4804,1,3
236,146,2,21-08-20 20:37,85,F3388,1,5
236,148,1,17-08-20 20:50,90,F2256,1,5
236,148,1,22-08-20 20:40,90,F4564,1,5
236,148,1,23-08-20 20:39,90,F2760,1,4
236,151,2,19-08-20 20:31,12,F4804,2,4
236,151,5,21-08-20 20:37,12,F3388,2,5
236,154,1,13-08-20 22:34,22,F3356,3,3
236,154,1,18-08-20 20:40,22,F0000,3,4
236,154,2,14-08-20 22:55,22,F0000,1,2
236,155,1,24-08-20 20:35,27,F3190,1,2
236,155,1,29-08-20 20:34,27,F2414,1,3
236,156,1,25-08-20 20:55,30,F2209,1,5
236,159,1,12-08-20 22:49,20,F0000,1,1
236,159,1,16-08-20 22:15,20,F0000,1,1
236,161,1,26-08-20 20:51,12,F2030,2,1
236,163,3,13-08-20 22:34,20,F3356,1,3
236,167,2,27-08-20 21:18,10,F1052,1,1
236,169,1,28-08-20 20:36,25,F0000,2,4
237,12,1,26-08-20 20:51,30,F3739,5,2
237,16,1,16-08-20 22:15,5,F0000,2,5
237,19,2,20-08-20 21:00,20,F3383,2,1
237,124,1,27-08-20 21:18,25,F4695,1,5
237,124,1,29-08-20 20:34,25,F3167,2,3
237,124,1,29-08-20 20:34,25,F3167,3,5
237,128,1,13-08-20 22:34,25,F0000,1,5
237,128,1,16-08-20 22:15,25,F0000,1,4
237,128,1,17-08-20 20:51,25,F2100,1,5
237,128,1,26-08-20 20:51,25,F3739,4,5
237,128,2,21-08-20 20:37,25,F4553,1,5
237,130,1,26-08-20 20:51,21,F3739,1,1
237,130,1,26-08-20 20:51,21,F3739,3,5
237,130,2,15-08-20 22:41,21,F0000,1,2
237,135,1,12-08-20 22:50,21,F0000,1,2
237,139,1,28-08-20 20:36,21,F0000,3,1
237,151,2,22-08-20 20:40,12,F3151,1,1
237,151,3,28-08-20 20:36,12,F0000,2,3
237,154,1,15-08-20 22:41,22,F0000,3,5
237,154,1,26-08-20 20:51,22,F3739,2,3
237,155,1,15-08-20 22:41,27,F0000,2,4
237,155,1,29-08-20 20:34,27,F3167,1,4
237,156,1,14-08-20 22:55,30,F0000,1,4
237,156,1,25-08-20 20:55,30,F2101,1,5
237,159,1,12-08-20 22:50,20,F0000,2,5
237,161,1,13-08-20 22:34,12,F0000,2,2
237,161,1,24-08-20 20:35,12,F4545,1,5
237,161,1,27-08-20 21:18,12,F4695,2,1
237,163,1,17-08-20 20:51,20,F2100,2,2
237,163,1,18-08-20 20:41,20,F4527,2,1
237,163,2,20-08-20 21:00,20,F3383,1,5
237,164,1,28-08-20 20:36,81,F0000,1,2
237,167,1,18-08-20 20:41,10,F4527,1,1
238,12,1,16-08-20 22:15,30,F0000,1,4
238,46,1,20-08-20 21:00,18,F3757,2,4
238,108,1,20-08-20 21:00,20,F3757,3,1
238,128,1,12-08-20 22:50,25,F0000,1,4
238,128,1,15-08-20 22:42,25,F0000,1,4
238,128,1,17-08-20 20:51,25,F2057,1,3
238,128,1,22-08-20 20:41,25,F3394,2,5
238,130,1,25-08-20 20:56,21,F0000,1,3
238,130,2,13-08-20 22:34,21,F0000,1,5
238,136,1,27-08-20 21:18,25,F4512,1,2
238,138,1,28-08-20 20:36,22,F3385,1,5
238,139,1,20-08-20 21:00,21,F3757,1,1
238,148,1,21-08-20 20:37,90,F2624,1,4
238,148,1,23-08-20 20:39,90,F2012,2,2
238,151,2,23-08-20 20:39,12,F2012,1,1
238,151,3,24-08-20 20:35,12,H2222,2,1
238,151,5,29-08-20 20:35,12,F0000,3,3
238,154,1,14-08-20 22:55,22,F0000,1,2
238,154,1,17-08-20 20:51,22,F2057,2,4
238,154,1,22-08-20 20:41,22,F3394,1,2
238,155,1,13-08-20 22:34,27,F0000,2,3
238,159,1,12-08-20 22:50,20,F0000,2,5
238,161,1,26-08-20 20:51,12,F4481,1,3
238,161,9,19-08-20 20:31,12,F4617,1,5
238,164,1,24-08-20 20:35,81,H2222,1,5
238,164,1,29-08-20 20:35,81,F0000,1,3
238,166,1,29-08-20 20:35,85,F0000,2,2
239,12,1,13-08-20 22:35,30,F0000,1,5
239,16,1,14-08-20 22:55,5,F0000,1,2
239,16,1,16-08-20 22:16,5,F0000,2,5
239,50,1,28-08-20 20:37,20,F3493,2,4
239,51,1,16-08-20 22:16,15,F0000,1,4
239,124,1,27-08-20 21:18,25,F5681,1,4
239,128,1,21-08-20 20:38,25,F3388,1,5
239,134,1,18-08-20 20:41,15,F4687,1,2
239,135,1,15-08-20 22:43,21,F0000,1,3
239,138,1,23-08-20 20:39,22,F4696,1,2
239,138,1,28-08-20 20:37,22,F3493,1,5
239,140,1,12-08-20 22:50,26,F0000,1,2
239,146,1,19-08-20 20:31,85,F4717,1,3
239,148,1,26-08-20 20:51,90,F4624,1,4
239,151,1,19-08-20 20:31,12,F4717,2,3
239,151,1,26-08-20 20:51,12,F4624,2,1
239,154,1,17-08-20 20:51,22,F3768,1,2
239,154,1,18-08-20 20:41,22,F4687,2,3
239,154,1,29-08-20 20:35,22,F2418,1,3
239,155,1,22-08-20 20:41,27,F3570,1,2
239,155,1,23-08-20 20:39,27,F4696,2,1
239,155,1,24-08-20 20:36,27,F4306,1,3
239,155,1,27-08-20 21:18,27,F5681,2,4
239,156,2,25-08-20 20:57,30,F0000,1,3
239,161,1,13-08-20 22:35,12,F0000,2,5
239,161,1,17-08-20 20:51,12,F3768,2,5
239,163,1,20-08-20 21:00,20,F1596,1,3
240,51,1,16-08-20 22:17,15,F0000,2,5
240,123,1,28-08-20 20:38,8,F4448,1,3
240,124,1,19-08-20 20:31,25,F2724,2,5
240,124,1,28-08-20 20:38,25,F4448,3,5
240,128,1,13-08-20 22:35,25,F0000,1,4
240,128,1,16-08-20 22:17,25,F0000,1,5
240,128,1,21-08-20 20:38,25,F2468,1,5
240,128,1,23-08-20 20:40,25,F3149,2,4
240,130,3,15-08-20 22:44,21,F0000,1,3
240,130,3,27-08-20 21:18,21,F0000,1,3
240,134,1,19-08-20 20:31,15,F2724,3,4
240,135,1,26-08-20 20:52,21,F4005,1,1
240,146,1,21-08-20 20:38,85,F2468,2,5
240,146,1,29-08-20 20:36,85,F0000,2,5
240,148,1,29-08-20 20:36,90,F0000,1,5
240,151,2,28-08-20 20:38,12,F4448,2,2
240,151,2,29-08-20 20:36,12,F0000,3,1
240,151,3,20-08-20 21:01,12,F3136,2,4
240,151,3,21-08-20 20:38,12,F2468,3,3
240,151,5,28-08-20 20:38,12,F4448,4,3
240,154,1,14-08-20 22:56,22,F0000,1,5
240,154,1,18-08-20 20:41,22,F4496,1,3
240,154,1,22-08-20 20:41,22,F4639,1,5
240,154,1,24-08-20 20:36,22,F2255,1,4
240,154,1,25-08-20 20:57,22,F4698,1,2
240,154,2,17-08-20 20:51,22,F0000,1,4
240,154,2,19-08-20 20:31,22,F2724,1,3
240,156,1,12-08-20 22:50,30,F0000,1,2
240,156,1,22-08-20 20:41,30,F4639,2,5
240,156,1,28-08-20 20:38,30,F4448,6,4
240,159,1,23-08-20 20:40,20,F3149,1,3
240,164,1,20-08-20 21:01,81,F3136,1,4
240,164,2,28-08-20 20:38,81,F4448,5,4
240,171,1,28-08-20 20:38,20,F4448,7,2
241,12,7,13-08-20 22:35,30,F0000,1,3
241,16,1,17-08-20 20:51,5,F0000,1,2
241,25,1,27-08-20 21:22,10,F3444,4,4
241,128,1,12-08-20 22:51,25,F0000,1,2
241,134,1,27-08-20 21:22,15,F3444,3,3
241,135,1,16-08-20 22:18,21,F0000,1,3
241,148,1,15-08-20 22:44,90,F0000,1,5
241,148,1,18-08-20 20:41,90,F2362,1,4
241,148,1,21-08-20 20:38,90,F3447,1,3
241,148,4,25-08-20 20:58,90,F2081,1,4
241,151,4,23-08-20 20:40,12,F2529,2,1
241,154,1,14-08-20 22:56,22,F0000,1,4
241,154,1,18-08-20 20:41,22,F2362,2,3
241,154,1,27-08-20 21:22,22,F3444,1,4
241,154,7,24-08-20 20:36,22,F4285,1,1
241,155,1,28-08-20 20:38,27,F4448,1,3
241,156,1,18-08-20 20:41,30,F2362,3,4
241,156,1,20-08-20 21:01,30,F4679,1,3
241,156,1,25-08-20 20:58,30,F2081,2,3
241,156,1,27-08-20 21:22,30,F3444,2,3
241,157,1,25-08-20 20:58,32,F2081,3,2
241,157,1,26-08-20 20:52,32,F4540,1,1
241,161,1,22-08-20 20:42,12,F0000,1,1
241,161,4,25-08-20 20:58,12,F2081,4,2
241,163,2,20-08-20 21:01,20,F4679,2,2
241,164,1,23-08-20 20:40,81,F2529,1,5
241,167,1,19-08-20 20:32,10,F0000,1,5
241,169,1,29-08-20 20:36,25,F2794,1,5
242,12,1,16-08-20 22:18,30,F0000,1,5
242,14,2,29-08-20 20:36,10,F5428,3,1
242,16,1,14-08-20 22:56,5,F0000,1,1
242,19,1,20-08-20 21:02,20,F2924,3,3
242,21,2,17-08-20 20:51,30,F3822,2,4
242,26,4,27-08-20 21:22,5,F2737,2,4
242,51,2,27-08-20 21:22,15,F2737,1,4
242,124,1,25-08-20 20:58,25,F3852,1,5
242,128,1,13-08-20 22:35,25,F0000,3,4
242,128,1,17-08-20 20:51,25,F3822,1,5
242,128,1,23-08-20 20:40,25,F4768,1,3
242,128,1,26-08-20 20:52,25,F4044,1,4
242,130,1,21-08-20 20:38,21,F3357,1,5
242,133,1,15-08-20 22:45,21,F0000,2,2
242,134,1,13-08-20 22:35,15,F0000,1,2
242,135,1,13-08-20 22:35,21,F0000,2,5
242,140,1,12-08-20 22:51,26,F0000,1,3
242,140,2,29-08-20 20:36,26,F5428,1,3
242,151,1,19-08-20 20:32,12,F3859,2,1
242,154,1,15-08-20 22:45,22,F0000,1,5
242,154,1,24-08-20 20:36,22,F4067,1,4
242,155,1,12-08-20 22:51,27,F0000,2,4
242,159,1,19-08-20 20:32,20,F3859,1,3
242,161,1,18-08-20 20:41,12,F4527,1,3
242,161,1,20-08-20 21:02,12,F2924,2,3
242,161,1,21-08-20 20:38,12,F3357,2,3
242,161,1,25-08-20 20:58,12,F3852,2,2
242,161,4,22-08-20 20:42,12,F4522,1,2
242,163,2,20-08-20 21:02,20,F2924,1,2
242,169,1,29-08-20 20:36,25,F5428,2,3
242,170,1,28-08-20 20:38,20,F3742,1,5
243,12,1,12-08-20 22:51,30,F0000,1,5
243,12,1,21-08-20 20:38,30,F3323,1,5
243,107,1,27-08-20 21:23,10,F2634,1,2
243,123,1,20-08-20 21:02,8,F6770,1,1
243,128,1,16-08-20 22:18,25,F0000,1,5
243,128,1,26-08-20 20:52,25,F4160,1,4
243,128,2,14-08-20 22:57,25,F0000,2,5
243,129,3,18-08-20 20:42,16,F0000,1,5
243,134,1,15-08-20 22:45,15,F0000,1,1
243,139,1,17-08-20 20:52,21,F0000,1,1
243,146,1,19-08-20 20:32,85,F5106,2,4
243,146,1,23-08-20 20:40,85,F4793,1,5
243,148,1,25-08-20 20:58,90,F0000,1,5
243,148,2,17-08-20 20:52,90,F0000,2,5
243,151,1,19-08-20 20:32,12,F5106,1,1
243,151,1,24-08-20 20:36,12,F1112,1,2
243,151,3,23-08-20 20:40,12,F4793,2,4
243,151,5,29-08-20 20:36,12,H1056,2,3
243,154,1,14-08-20 22:57,22,F0000,1,3
243,155,1,28-08-20 20:39,27,F2586,1,1
243,156,1,22-08-20 20:42,30,F0000,1,5
243,158,1,13-08-20 22:36,14,F0000,1,4
243,164,2,29-08-20 20:36,81,H1056,1,5
243,169,1,27-08-20 21:23,25,F2634,3,3
243,170,1,27-08-20 21:23,20,F2634,2,5
244,16,1,16-08-20 22:18,5,F0000,1,4
244,51,1,12-08-20 22:52,15,F0000,1,2
244,128,1,12-08-20 22:52,25,F0000,2,4
244,128,1,21-08-20 20:38,25,F2600,1,4
244,128,1,24-08-20 20:36,25,F4123,1,5
244,130,1,25-08-20 20:58,21,F0000,1,3
244,130,2,20-08-20 21:02,21,F0000,1,2
244,130,3,17-08-20 20:52,21,F0000,1,5
244,133,1,13-08-20 22:36,21,F0000,2,5
244,139,2,23-08-20 20:40,21,F1365,2,1
244,146,1,26-08-20 20:52,85,F4663,1,5
244,146,2,29-08-20 20:38,85,F0000,1,4
244,148,1,23-08-20 20:40,90,F1365,1,4
244,148,2,29-08-20 20:38,90,F0000,2,5
244,151,3,18-08-20 20:42,12,F2427,2,1
244,151,3,26-08-20 20:52,12,F4663,2,1
244,151,4,22-08-20 20:42,12,F3272,2,2
244,151,16,29-08-20 20:38,12,F0000,3,1
244,154,1,28-08-20 20:39,22,F1742,1,5
244,154,2,13-08-20 22:36,22,F0000,1,4
244,155,1,15-08-20 22:45,27,F0000,1,3
244,155,1,24-08-20 20:36,27,F4123,3,2
244,159,1,14-08-20 22:57,20,F0000,1,1
244,161,1,19-08-20 20:33,12,F3447,1,2
244,161,3,17-08-20 20:52,12,F0000,2,2
244,164,1,18-08-20 20:42,81,F2427,1,4
244,164,1,22-08-20 20:42,81,F3272,1,3
244,167,1,27-08-20 21:23,10,F2634,1,4
244,168,1,24-08-20 20:36,27,F4123,2,2
245,12,1,22-08-20 20:43,30,F2985,3,4
245,123,1,22-08-20 20:43,8,F2985,2,3
245,124,1,28-08-20 20:39,25,F2188,1,2
245,124,7,25-08-20 20:59,25,F2081,1,3
245,128,1,24-08-20 20:36,25,F2869,1,4
245,128,2,12-08-20 22:52,25,F0000,2,4
245,130,1,23-08-20 20:40,21,F3834,1,4
245,132,1,22-08-20 20:43,21,F2985,1,5
245,133,1,12-08-20 22:52,21,F0000,1,5
245,134,1,20-08-20 21:02,15,F3874,1,1
245,134,1,27-08-20 21:23,15,F4044,1,4
245,138,1,25-08-20 20:59,22,F2081,2,5
245,146,1,26-08-20 20:52,85,F4632,1,4
245,146,1,29-08-20 20:38,85,F4663,1,5
245,151,3,26-08-20 20:52,12,F4632,2,1
245,151,3,29-08-20 20:38,12,F4663,2,1
245,154,2,12-08-20 22:52,22,F0000,3,4
245,154,2,17-08-20 20:52,22,F3670,1,3
245,155,1,13-08-20 22:37,27,F0000,1,3
245,155,1,22-08-20 20:43,27,F2985,4,4
245,156,1,14-08-20 22:58,30,F0000,1,3
245,156,1,21-08-20 20:38,30,F2910,1,4
245,157,1,15-08-20 22:46,32,F0000,1,1
245,159,1,18-08-20 20:42,20,F2416,1,5
245,161,1,16-08-20 22:19,12,F0000,1,1
245,169,1,19-08-20 20:33,25,F3366,1,3
246,15,1,13-08-20 22:38,35,F0000,2,2
246,15,1,25-08-20 20:59,35,F4678,2,3
246,16,1,16-08-20 22:19,5,F0000,2,1
246,51,2,25-08-20 20:59,15,F4678,3,2
246,107,1,23-08-20 20:40,10,F4691,2,4
246,107,2,13-08-20 22:38,10,F0000,4,5
246,124,1,25-08-20 20:59,25,F4678,1,5
246,128,1,16-08-20 22:19,25,F0000,1,4
246,128,1,17-08-20 20:52,25,F3659,1,5
246,128,1,23-08-20 20:40,25,F4691,1,5
246,130,1,22-08-20 20:43,21,F2266,2,3
246,130,3,28-08-20 20:39,21,F0000,1,2
246,140,1,12-08-20 22:53,26,F0000,2,2
246,146,1,21-08-20 20:39,85,F2468,3,4
246,146,1,29-08-20 20:39,85,F4675,1,5
246,146,2,19-08-20 20:33,85,F2706,1,4
246,148,1,21-08-20 20:39,90,F2468,1,5
246,148,1,21-08-20 20:39,90,F2468,4,5
246,148,1,22-08-20 20:43,90,F2266,1,5
246,148,1,29-08-20 20:39,90,F4675,3,4
246,151,3,15-08-20 22:46,12,F0000,2,2
246,151,3,29-08-20 20:39,12,F4675,2,1
246,151,4,19-08-20 20:33,12,F2706,2,2
246,151,4,21-08-20 20:39,12,F2468,2,2
246,154,1,23-08-20 20:40,22,F4691,3,5
246,154,2,13-08-20 22:38,22,F0000,3,1
246,155,1,12-08-20 22:53,27,F0000,1,4
246,155,1,13-08-20 22:38,27,F0000,1,3
246,155,1,18-08-20 20:42,27,F2427,1,2
246,157,1,14-08-20 22:59,32,F0000,1,4
246,157,1,27-08-20 21:24,32,F4044,1,5
246,161,1,26-08-20 20:53,12,F4641,1,1
246,161,5,24-08-20 20:36,12,F2128,1,3
246,164,1,15-08-20 22:46,81,F0000,1,2
246,166,1,20-08-20 21:03,85,F2553,1,4
246,169,1,29-08-20 20:39,25,F4675,4,4
247,12,1,20-08-20 21:03,30,F3440,1,3
247,16,1,18-08-20 20:42,5,F2036,1,3
247,16,2,16-08-20 22:20,5,F0000,1,4
247,51,1,15-08-20 22:47,15,F0000,2,4
247,74,1,21-08-20 20:39,25,F2910,2,3
247,124,4,28-08-20 20:39,25,F2697,1,3
247,128,1,12-08-20 22:53,25,F0000,1,5
247,128,1,26-08-20 20:53,25,F4260,1,5
247,128,2,13-08-20 22:38,25,F0000,1,5
247,128,2,17-08-20 20:52,25,F3765,1,4
247,130,1,27-08-20 21:24,21,F3531,1,5
247,140,1,12-08-20 22:53,26,F0000,2,1
247,146,1,23-08-20 20:40,85,H2143,2,4
247,146,1,29-08-20 20:39,85,F4453,1,2
247,148,1,22-08-20 20:43,90,F4663,1,4
247,151,2,23-08-20 20:40,12,H2143,1,2
247,151,3,20-08-20 21:03,12,F3440,2,5
247,151,3,29-08-20 20:39,12,F4453,2,5
247,151,4,19-08-20 20:33,12,F2706,2,3
247,154,1,28-08-20 20:39,22,F2697,2,2
247,155,1,25-08-20 20:59,27,F2081,1,4
247,155,1,26-08-20 20:53,27,F4260,2,1
247,155,1,27-08-20 21:24,27,F3531,2,3
247,156,1,21-08-20 20:39,30,F2910,1,3
247,157,1,15-08-20 22:47,32,F0000,1,4
247,159,1,14-08-20 22:59,20,F0000,1,2
247,160,1,15-08-20 22:47,25,F0000,3,3
247,161,1,24-08-20 20:36,12,F0000,1,2
247,164,1,19-08-20 20:33,81,F2706,1,2
248,124,1,27-08-20 21:25,25,F3421,1,5
248,128,1,12-08-20 22:53,25,F0000,1,5
248,128,1,22-08-20 20:43,25,F3147,1,5
248,128,1,23-08-20 20:41,25,F4779,1,5
248,128,2,13-08-20 22:38,25,F0000,1,4
248,130,1,26-08-20 20:53,21,F4268,2,5
248,135,1,18-08-20 20:42,21,F4386,1,2
248,138,1,23-08-20 20:41,22,F4779,2,3
248,140,1,24-08-20 20:37,26,F2402,3,3
248,146,1,24-08-20 20:37,85,F2402,2,4
248,148,1,24-08-20 20:37,90,F2402,1,5
248,148,1,29-08-20 20:39,90,F4802,1,3
248,151,3,14-08-20 23:00,12,F0000,1,3
248,154,1,13-08-20 22:38,22,F0000,2,4
248,154,1,15-08-20 22:47,22,F0000,1,4
248,154,1,20-08-20 21:03,22,F3874,1,3
248,154,1,27-08-20 21:25,22,F3421,2,1
248,155,1,17-08-20 20:53,27,F0000,1,3
248,155,1,26-08-20 20:53,27,F4268,1,1
248,156,1,17-08-20 20:53,30,F0000,2,4
248,156,1,25-08-20 21:00,30,F2081,1,4
248,156,3,24-08-20 20:37,30,F2402,4,3
248,159,1,16-08-20 22:20,20,F0000,1,1
248,161,1,23-08-20 20:41,12,F4779,3,2
248,161,1,28-08-20 20:40,12,F2042,1,5
248,161,5,16-08-20 22:20,12,F0000,2,5
248,164,1,14-08-20 23:00,81,F0000,2,4
248,169,1,19-08-20 20:33,25,F3404,1,5
249,15,1,15-08-20 22:48,35,F0000,2,3
249,16,1,15-08-20 22:48,5,F0000,1,1
249,16,4,18-08-20 20:43,5,F2036,1,4
249,51,1,19-08-20 20:33,15,F3571,2,4
249,51,1,27-08-20 21:25,15,F2667,1,3
249,107,2,15-08-20 22:48,10,F0000,3,2
249,124,1,19-08-20 20:33,25,F3571,1,4
249,124,1,25-08-20 21:00,25,F0000,2,4
249,128,1,17-08-20 20:53,25,F3429,1,5
249,129,2,26-08-20 20:53,16,F0000,1,4
249,130,2,28-08-20 20:41,21,F0000,1,5
249,134,1,16-08-20 22:20,15,F0000,2,2
249,146,1,21-08-20 20:39,85,F3796,1,4
249,146,1,23-08-20 20:41,85,H2139,1,4
249,146,1,29-08-20 20:39,85,F4632,1,4
249,151,1,22-08-20 20:44,12,F3498,1,1
249,151,2,23-08-20 20:41,12,H2139,2,1
249,151,3,21-08-20 20:39,12,F3796,2,3
249,151,3,29-08-20 20:39,12,F4632,2,1
249,151,4,13-08-20 22:38,12,F0000,1,5
249,154,1,16-08-20 22:20,22,F0000,1,4
249,154,1,16-08-20 22:20,22,F0000,3,3
249,154,1,17-08-20 20:53,22,F3429,2,4
249,154,1,24-08-20 20:37,22,F4505,1,4
249,154,2,28-08-20 20:41,22,F0000,2,3
249,155,1,17-08-20 20:53,27,F3429,3,1
249,156,1,24-08-20 20:37,30,F4505,2,3
249,156,1,25-08-20 21:00,30,F0000,1,2
249,157,1,26-08-20 20:53,32,F0000,2,3
249,159,1,12-08-20 22:53,20,F0000,1,3
249,159,1,14-08-20 23:00,20,F0000,1,2
249,159,1,29-08-20 20:39,20,F4632,3,1
249,161,2,20-08-20 21:03,12,F0000,1,5
249,164,1,13-08-20 22:38,85,F0000,2,3
250,12,2,20-08-20 21:03,30,F6770,3,4
250,15,1,25-08-20 21:00,35,F2679,2,5
250,16,1,12-08-20 22:54,5,F3259,2,3
250,16,1,16-08-20 22:21,5,F0000,3,5
250,51,1,13-08-20 22:39,15,F0000,2,2
250,107,1,27-08-20 21:25,10,F2046,1,3
250,124,1,19-08-20 20:33,25,F3543,1,4
250,124,1,25-08-20 21:00,25,F2679,1,5
250,128,1,13-08-20 22:39,25,F0000,1,5
250,128,1,16-08-20 22:21,25,F0000,1,5
250,128,2,21-08-20 20:39,25,F3253,1,3
250,130,2,24-08-20 20:37,21,F0000,2,1
250,138,1,23-08-20 20:41,22,F4768,1,5
250,140,1,29-08-20 20:40,26,F0000,1,2
250,148,1,21-08-20 20:39,90,F3253,3,5
250,148,1,22-08-20 20:44,90,F2440,1,5
250,148,2,24-08-20 20:37,90,F0000,1,4
250,151,2,20-08-20 21:03,12,F6770,1,4
250,154,1,12-08-20 22:54,22,F3259,1,5
250,154,1,21-08-20 20:39,22,F3253,2,2
250,154,1,21-08-20 20:39,22,F3253,4,3
250,155,1,25-08-20 21:00,27,F2679,3,5
250,156,1,15-08-20 22:48,30,F0000,1,3
250,158,1,26-08-20 20:53,14,F0000,1,3
250,159,1,14-08-20 23:01,20,F0000,1,5
250,159,1,16-08-20 22:21,20,F0000,2,2
250,159,1,28-08-20 20:41,20,F2188,1,4
250,163,2,18-08-20 20:43,20,F4760,1,4
250,164,1,17-08-20 20:54,81,F0000,1,3
250,164,1,20-08-20 21:03,81,F6770,2,1
251,12,2,22-08-20 20:44,30,F4108,1,4
251,16,1,16-08-20 22:22,5,F0000,1,2
251,51,1,16-08-20 22:22,15,F0000,2,4
251,74,1,21-08-20 20:41,25,F3385,1,5
251,107,1,27-08-20 21:25,10,F2251,1,1
251,124,1,28-08-20 20:41,25,F2737,1,3
251,128,2,17-08-20 20:54,25,F3768,2,2
251,130,1,12-08-20 22:54,21,F0000,1,3
251,135,1,24-08-20 20:37,21,F5640,1,2
251,146,2,18-08-20 20:43,85,F3117,1,3
251,148,1,26-08-20 20:53,90,F3430,1,5
251,148,6,17-08-20 20:54,90,F3768,1,3
251,151,2,23-08-20 20:41,12,H2141,2,3
251,151,3,19-08-20 20:33,12,F2317,2,2
251,151,5,18-08-20 20:43,12,F3117,2,1
251,155,1,15-08-20 22:48,27,F3356,1,4
251,155,1,25-08-20 21:00,27,F2081,1,1
251,155,1,25-08-20 21:00,27,F2081,3,4
251,156,2,13-08-20 22:39,30,F0000,1,3
251,156,2,25-08-20 21:00,30,F2081,2,4
251,159,1,14-08-20 23:01,20,F0000,1,3
251,159,1,24-08-20 20:37,20,F5640,2,1
251,164,1,19-08-20 20:33,81,F2317,1,3
251,164,1,20-08-20 21:03,81,F4590,1,3
251,164,1,23-08-20 20:41,81,H2141,1,3
251,169,1,29-08-20 20:40,25,F4413,1,2
252,12,1,15-08-20 22:48,30,F0000,1,5
252,16,4,13-08-20 22:40,5,F0000,2,2
252,74,1,21-08-20 20:41,25,F2589,1,4
252,124,1,28-08-20 20:42,25,F2113,1,3
252,124,4,19-08-20 20:34,25,F2706,5,4
252,128,1,17-08-20 20:54,25,F4179,1,5
252,128,1,24-08-20 20:38,25,F0000,1,4
252,128,2,23-08-20 20:41,25,F3215,1,4
252,129,1,12-08-20 22:58,16,F0000,1,4
252,129,1,14-08-20 23:02,16,F3412,2,4
252,148,1,22-08-20 20:44,90,F3686,1,5
252,148,2,16-08-20 22:23,90,F0000,1,4
252,151,2,16-08-20 22:23,12,F0000,2,3
252,151,4,19-08-20 20:34,12,F2706,4,1
252,154,1,14-08-20 23:02,22,F3412,1,2
252,154,1,14-08-20 23:02,22,F3412,3,4
252,154,1,15-08-20 22:48,22,F0000,2,1
252,154,1,18-08-20 20:43,22,F0000,1,2
252,154,1,22-08-20 20:44,22,F3686,2,2
252,154,1,24-08-20 20:38,22,F0000,2,5
252,154,2,25-08-20 21:01,22,F0000,1,4
252,154,2,26-08-20 20:53,22,F0000,1,2
252,154,5,19-08-20 20:34,22,F2706,1,3
252,155,1,23-08-20 20:41,27,F3215,2,2
252,155,1,29-08-20 20:40,27,F3570,1,1
252,155,2,19-08-20 20:34,27,F2706,2,2
252,156,2,13-08-20 22:40,30,F0000,1,4
252,161,1,24-08-20 20:38,12,F0000,3,2
252,164,1,19-08-20 20:34,81,F2706,3,3
252,166,1,20-08-20 21:03,85,F4823,1,3
252,167,1,27-08-20 21:26,10,F2251,1,5
253,21,4,18-08-20 20:44,30,F4584,1,5
253,26,1,25-08-20 21:01,5,F0000,1,1
253,107,3,16-08-20 22:25,10,F0000,1,3
253,124,2,28-08-20 20:42,25,F2821,1,5
253,128,1,14-08-20 23:03,25,F0000,2,2
253,128,1,14-08-20 23:03,25,F0000,3,5
253,128,1,14-08-20 23:03,25,F0000,5,5
253,128,1,24-08-20 20:38,25,F3822,2,5
253,128,2,17-08-20 20:54,25,F3822,2,5
253,134,1,12-08-20 22:58,15,F0000,1,1
253,146,1,22-08-20 20:44,85,F2055,1,4
253,148,1,15-08-20 22:49,90,F0000,1,5
253,148,1,21-08-20 20:41,90,F0000,1,5
253,148,1,21-08-20 20:41,90,F0000,2,4
253,148,1,24-08-20 20:38,90,F3822,3,5
253,148,3,17-08-20 20:54,90,F3822,1,3
253,151,1,19-08-20 20:34,12,F3380,2,2
253,151,1,29-08-20 20:40,12,F3569,1,3
253,151,4,22-08-20 20:44,12,F2055,3,4
